time,SpotPriceDK1,Offshore Wind,Onshore Wind,Solar,temp_mean_past1h,precip_past1h
2022-05-13,1045.1533335833333,748.8576380416666,1677.5347188333333,162.39381970833333,10.916666666666666,0.05000000000000001
2022-05-14,1121.2920845,558.6163164583334,1666.7152760833333,341.9206770416667,11.595833333333333,0.0
2022-05-15,1089.6125005000001,132.08506933333334,354.293404,348.5246187083333,11.883333333333333,0.0
2022-05-16,1566.1125030416667,394.92534837500006,560.8697911666667,252.432642,12.770833333333334,0.0
2022-05-17,1635.2879104583333,409.03125124999997,746.5520871666666,139.06314179166665,14.791666666666666,0.0
2022-05-18,1473.5283355833333,619.8958346666667,938.4010378749999,212.74341766666666,16.1875,0.0
2022-05-19,1561.1412454583333,131.21354125000002,287.7291648333333,144.07611208333333,15.516666666666666,0.10000000000000002
2022-05-20,1472.0404104583333,148.32638858333334,453.39410116666664,250.563505,13.033333333333333,0.17500000000000002
2022-05-21,901.9216658333333,407.8072936666667,877.5607592083334,215.26581570833332,11.770833333333334,0.09583333333333333
2022-05-22,1227.6304167916667,98.54861083333333,251.06771166666667,332.61249995833333,12.887500000000001,0.0
2022-05-23,1276.672495625,692.5069453333334,1349.076387375,243.8252075,15.016666666666666,0.0
2022-05-24,1006.1891684166667,862.2291717500001,1879.6059061666667,138.64425308333333,12.979166666666666,0.5333333333333333
2022-05-25,1145.352094,639.255212125,1281.7569478333332,251.65649299999998,12.495833333333332,0.1125
2022-05-26,363.0895816666667,897.3524322500001,2282.2621510833333,375.659238,12.495833333333332,0.020833333333333332
2022-05-27,285.44833445833336,966.159721375,2675.944458,287.18336691666667,10.0875,0.17500000000000002
2022-05-28,338.52166504166667,828.3958384166667,1715.1006889166665,371.07017329166666,10.641666666666667,0.004166666666666667
2022-05-29,1183.1679179166667,546.7708371666666,559.7378502916666,418.3849597083333,10.904166666666667,0.0
2022-05-30,1676.4708354166667,41.291666625,172.031251,269.4048284166667,9.983333333333333,0.0
2022-05-31,1576.734166375,19.571180375,147.14409766666668,289.89893908333335,10.7875,0.0
2022-06-01,1581.376668375,189.39062320833332,611.8281269166666,411.87166245833333,11.0875,0.0
2022-06-02,1266.6595967083333,731.3350728333334,1596.96180725,178.48124933333335,10.533333333333333,0.05416666666666667
2022-06-03,1294.1058299166666,385.80902862500005,1157.4999898333333,390.56947770833335,12.004166666666668,0.0
2022-06-04,1198.9504190833334,147.25173683333333,226.736111625,478.0778565416667,12.325000000000001,0.0
2022-06-05,1013.7641653750001,125.437502,214.97916729166664,484.92089995833334,14.429166666666667,0.0
2022-06-06,717.8750030416667,546.3124999583333,816.5312499583333,121.59015729166667,14.958333333333334,0.40416666666666673
2022-06-07,1378.9179127083335,564.8506877083333,912.0416640833333,84.50203054166667,11.5375,0.25416666666666665
2022-06-08,1422.2191321304347,294.6286229130435,511.6268124347826,222.11400373913045,13.095652173913043,0.017391304347826087
2022-06-09,1382.0891519166669,176.22916733333332,315.9392363333333,154.00847216666668,14.579166666666666,0.21250000000000002
2022-06-10,1375.5779164166668,323.18923566666666,619.8906212083333,377.62506841666664,14.970833333333333,0.0
2022-06-11,1014.6418150909092,492.6609844545455,911.8125,361.26473945454546,14.918181818181818,0.0
2022-06-12,829.678745625,495.09722395833336,1213.1475753749999,428.3834365,14.129166666666668,0.025000000000000005
2022-06-13,1126.816238375,634.149304625,1542.8454920416668,372.0201369166667,12.4125,0.4791666666666667
2022-06-14,1370.4762546666668,425.5885378333333,1134.8593800833335,375.7165287083333,13.4625,0.0
2022-06-15,1598.8395639583334,131.62326383333334,592.1579856666666,420.4301779166667,13.737499999999999,0.0
2022-06-16,1531.1566569583335,278.68055599999997,1005.5260442083332,479.71733070833335,15.191666666666668,0.0
2022-06-17,1792.217503875,532.1475709583334,843.9010378333334,163.59555675,16.391666666666666,0.0
2022-06-18,1432.9424897083334,265.08159566666666,708.633675875,435.0701443333333,16.787499999999998,0.0
2022-06-19,1189.1452186086956,149.91304347826087,425.9692043043478,337.47779195652174,12.57391304347826,0.4869565217391304
2022-06-20,2003.4400075416668,256.373264625,391.5260415416667,322.3709684583333,12.458333333333334,0.5750000000000001
2022-06-21,2150.339167166667,341.49478774999994,888.8003387916666,460.09103741666667,13.845833333333333,0.0
2022-06-22,2407.0437418750003,188.55555833333335,703.0468711666667,320.0309375,14.054166666666667,0.004166666666666667
2022-06-23,2161.046269791667,143.454861125,277.15798566666666,474.16843704166666,16.645833333333332,0.0
2022-06-24,1820.3691456666666,546.4114584583333,1226.6267484166667,483.34684158333334,19.683333333333334,0.0
2022-06-25,1804.85626225,101.55555604166666,137.288194,376.0550324583333,19.483333333333334,0.28750000000000003
2022-06-26,1503.4779205000002,240.94097066666666,419.54861458333335,321.7177418333333,19.579166666666666,0.004166666666666667
2022-06-27,2349.7516682083333,128.66319433333334,367.56076629166665,106.31669920833333,13.966666666666667,1.875
2022-06-28,2465.4854075416665,136.72222075,316.33333145833336,408.40538237500004,15.85,0.0
2022-06-29,2354.4566650833335,192.84201266666665,246.77951545833332,431.3800680416667,17.970833333333335,0.0
2022-06-30,2414.317901625,236.20486416666665,346.82812170833336,339.706944125,19.287499999999998,0.0
2022-07-01,2277.193339,433.33333066666665,662.0954907916667,168.838020875,16.495833333333334,0.008333333333333333
2022-07-02,1614.5804214166667,465.84374870833335,823.5173645,350.2759750833333,16.325,0.0
2022-07-03,1516.3954188333335,166.74652716666665,364.64409637499995,285.20079770833337,18.133333333333333,0.008333333333333333
2022-07-04,1936.11832175,511.2013919583333,957.0277767083334,251.52020591666667,15.370833333333332,0.0625
2022-07-05,1883.1170806666667,605.1493098333334,1297.8107605,227.30878795833334,14.2125,0.10833333333333334
2022-07-06,1859.2679189583332,677.1249975,1308.3524297083334,249.07614595833334,14.145833333333334,0.3666666666666667
2022-07-07,1455.0504099583334,824.8697942083332,1415.5086720833333,299.37361541666667,15.579166666666666,0.08750000000000001
2022-07-08,1420.6779175,767.503471375,1816.9895731666666,300.15784533333334,14.479166666666666,0.0
2022-07-09,688.5716752916666,910.144104,2236.0069325833333,283.85701270833334,14.383333333333333,0.0
2022-07-10,1003.1658339583333,740.6388880416666,1209.5104102916666,351.678334125,13.612499999999999,0.0
2022-07-11,2798.2091725416667,240.80382,370.5538203333333,326.34889025,15.595833333333333,0.0
2022-07-12,2785.979588875,321.29340333333334,507.71874933333334,285.21541633333334,17.175,0.0
2022-07-13,2024.3708267916666,597.1684062083333,1454.2725842916668,321.88361254166665,17.429166666666667,0.0
2022-07-14,1743.9387384583333,775.0034688333334,2028.133667,284.53263775,13.5875,0.15833333333333335
2022-07-15,1700.0958329583334,721.3593724583334,1711.5729141250001,320.3372205,13.612499999999999,0.35000000000000003
2022-07-16,1014.3787481666667,797.3211822500001,1751.53125,351.216076,13.825000000000001,0.016666666666666666
2022-07-17,1690.1858267083335,465.54513683333334,1124.0590159166666,259.55534958333334,15.362499999999999,0.0
2022-07-18,2857.13792925,424.515622125,699.114584625,219.27635479166668,18.458333333333332,0.0
2022-07-19,2852.8345998333334,199.87847104166667,238.09374808333334,345.50531266666667,21.758333333333336,0.0
2022-07-20,2092.6225127916664,660.6006978333334,961.2170142916666,346.13138979166666,23.1875,0.0
2022-07-21,2790.814595541666,359.72048570833334,580.545138625,211.80812375000002,17.533333333333335,0.0
2022-07-22,2430.1650084583334,619.5121484583334,1010.8749898333334,257.32964999999996,14.595833333333333,0.0
2022-07-23,2390.690429625,369.74999675,743.9166628333334,148.92624954166666,14.016666666666666,0.004166666666666667
2022-07-24,1820.0979219166666,541.4045162083333,782.2569452916667,197.46753833333332,16.291666666666668,0.008333333333333333
2022-07-25,1946.7616679583334,543.4739545416667,930.9079895,142.02847354166667,18.333333333333332,0.8041666666666667
2022-07-26,1201.7258401666666,888.2777837083332,2178.13719175,243.96402533333332,14.308333333333332,0.020833333333333332
2022-07-27,1908.8800074583332,772.8142432916667,1704.1961898749998,312.3398638333333,13.262500000000001,0.0
2022-07-28,3382.9091265217394,134.33695630434784,310.58695621739133,315.3629521304348,13.882608695652175,0.0
2022-07-29,3272.17749025,70.95138916666667,160.3541665,317.4797898333333,15.65,0.0
2022-07-30,2801.2437388333333,70.29687491666667,164.30034666666668,272.30666670833335,16.966666666666665,0.024999999999999998
2022-07-31,2367.4987640833333,208.61805304166668,227.114583,111.77430375,17.375,0.1708333333333333
2022-08-01,2836.88212075,489.49826566666667,1165.81944275,353.81222087500004,15.145833333333334,0.025000000000000005
2022-08-02,2366.396682708333,634.3836785,940.1822879166666,143.19402795833335,15.079166666666666,0.29583333333333334
2022-08-03,2311.1220754583333,566.1753416666667,1051.6614595833332,243.59416587500002,19.400000000000002,0.0
2022-08-04,2797.8329161666666,282.095486,526.3194471666667,225.10170345833333,20.166666666666668,0.1125
2022-08-05,2621.4358572083333,376.24305725,965.2187525416666,260.230764375,14.729166666666666,0.012499999999999999
2022-08-06,1864.7537512083334,616.706596375,1484.4739557916666,257.1858304583333,14.104166666666666,0.012499999999999999
2022-08-07,1621.0354156249998,311.77777733333335,560.7083327083334,129.038506875,14.191666666666668,0.05833333333333333
2022-08-08,2689.9662424583335,79.32465325,245.432293,204.7244765,16.579166666666666,0.0
2022-08-09,2551.9983214999997,34.17361091666667,194.965279,269.07839966666666,16.349999999999998,0.0
2022-08-10,2501.459172625,20.994791791666668,156.16666733333332,321.7482268333333,17.425,0.0
2022-08-11,2806.715835625,27.90798583333333,110.91319399999999,325.87142545833336,20.616666666666667,0.0
2022-08-12,3250.1204019583333,39.64930533333333,102.63888866666667,322.50076520833335,21.45,0.0
2022-08-13,2805.554184,46.998263875,117.89062516666667,316.19693954166667,22.175,0.0
2022-08-14,2430.289171916667,233.44617774999998,334.4600722083333,173.61090220833333,22.741666666666664,0.0
2022-08-15,3222.5529174583335,284.68749758333337,526.4236145416667,284.75444175,22.525000000000002,0.0
2022-08-16,3684.7004089583334,155.96354066666666,297.56597066666666,208.72833133333333,21.195833333333333,0.0
2022-08-17,4103.745432583333,102.93576454166667,219.980903,253.33500325,19.954166666666666,0.0
2022-08-18,4184.775797583333,289.454861,291.027778,171.26916520833333,17.370833333333334,0.15
2022-08-19,3842.4520873750002,87.24652716666667,111.2152785,251.64517212500002,17.920833333333334,0.004166666666666667
2022-08-20,3343.8112588749996,170.24305733333333,491.15103975000005,259.7675716666667,18.133333333333333,0.004166666666666667
2022-08-21,2761.0500183333334,413.02430175,743.3871587499999,210.64201525,16.783333333333335,0.008333333333333333
2022-08-22,4216.026245125,28.5364585,137.39236183333333,213.078678875,16.583333333333332,0.004166666666666667
2022-08-23,4524.606272375,301.5156250416667,703.4131953333334,216.89670220833332,20.083333333333332,0.0
2022-08-24,4620.970835291667,428.09027637500003,771.1475664999999,206.85576358333333,21.320833333333333,0.0
2022-08-25,4502.027913416667,495.6788240416667,722.645835875,284.85343712499997,20.425,0.008333333333333333
2022-08-26,5246.2895915,329.3541658333333,296.49826433333334,161.39183979166668,20.412499999999998,0.10833333333333334
2022-08-27,4442.823740541667,654.2274309583333,577.684027375,140.14086641666668,16.883333333333333,0.004166666666666667
2022-08-28,3000.6779374583334,769.7708282499999,607.9826404583333,169.695973625,15.975,0.20833333333333334
2022-08-29,4921.138356500001,526.5711810416666,696.263889375,279.17208345833336,16.4875,0.012500000000000002
2022-08-30,4862.241628041666,282.41146125,260.189235,282.6830175833333,15.366666666666667,0.008333333333333333
2022-08-31,4471.5062662499995,224.88541733333332,310.409719,274.24260458333333,14.9375,0.02916666666666667
2022-09-01,4217.125050833333,68.6597225,93.48437533333333,282.21249912499997,14.883333333333333,0.020833333333333332
2022-09-02,3040.3041992500002,268.05902733333335,331.8958337916667,245.85764258333333,15.125,0.0
2022-09-03,2121.264988,687.1319427499999,854.1093724583334,245.5220843333333,16.541666666666668,0.004166666666666667
